front_id,target_value
174662,0.7918522414917616
174663,0.8859679924748344
174664,0.8558858009073056
102107,0.7374001741575223
150531,0.7477991004751653
180449,0.7457147246525453
105373,0.6315525225229888
194456,0.9070726252018285
150522,0.8203377035203685
180387,0.7515536885465144
150819,0.8392762464672112
101968,0.7548614378167753
151280,0.5152434043636963
256463,0.7792536538870212
220942,0.721948547112241
151281,0.641598400851364
151237,0.6585478024785868
151235,0.6645466966922013
174772,0.5872641973349654
151234,0.6595134309419435
194454,0.8599131582912101
176325,0.7819905912671993
256278,0.7416359514237518
151231,0.8869472456698944
174528,0.7152001297906738
150520,0.6154730619355356
101913,0.7571985499908606
150521,0.8240720981232031
256276,0.7925940397124412
174740,0.67273302071097
101915,0.6338734299160226
150527,0.9081845203510646
101694,0.6525655610332454
259245,0.7565223020554711
256325,0.6389928353865557
198365,0.7318685887726029
176440,0.9183484707538103
101609,0.714591129605456
150886,0.8842428719364108
176206,0.8372062225764693
105449,0.8342512392449792
259030,0.7816884360367524
101608,0.8545423184146101
101603,0.7615010986327884
150887,0.6490561066952443
194300,0.7240579652090188
176278,0.7322477622925377
180426,0.7381606285271352
176167,0.9015915947840262
101602,0.18165854611290513
101605,0.7443961964279779
259146,0.464089727640043
150881,0.6658552817395661
138834,0.7988453877047421
176589,0.8150734892400787
150382,0.7634067791190342
151081,0.7355907869418663
176586,0.8737360698966039
256300,0.4905144034283608
101652,0.8384615451537333
101706,0.5739703315467457
176282,0.738423461176069
176478,0.879754320844472
198127,0.7490171154278813
221276,0.82133429306049
259021,0.9157991404543773
194327,0.7940106247185207
174396,0.7517578704620544
101853,0.7590430769027636
194326,0.6893085307235594
174399,0.8500026169093112
176360,0.6091590081285501
101849,0.8099978646485296
176244,0.9626072748594692
259094,0.816481508186456
197922,0.800042140139946
256389,0.8510232300070969
150996,0.6824629461273718
101823,0.6666938211568232
256387,0.8413482159859235
151372,0.9253568561668574
256488,0.573999690876429
176500,0.7188646622861354
194214,0.8210503881314924
194213,0.7841883291868595
194211,0.7681608040420557
194192,0.7781795584445907
194191,0.6168089275359411
194190,0.8139836227561982
194189,0.8515502612799024
151373,0.5578883973164409
259092,0.8273136086541826
197925,0.7737248428393722
194188,0.9001667672509517
101759,0.7326566760027076
256321,0.3035407807268639
256197,0.6615380987452961
176245,0.7187824903548541
139304,0.4675082374829604
138381,0.8767737050078619
174392,0.8729020372610271
101830,0.9242297067831058
176457,0.8333119607082817
101829,0.7553670683998814
101787,0.6094292980298969
176248,0.8200427115548309
150630,0.9285362663655492
150639,0.846169381235325
176249,0.6274459948889805
150641,0.7676634376251622
138612,0.7753811074089322
256297,0.7450357741381876
174402,0.23255255011439815
176213,0.7066666831584976
176590,0.9047944076898594
101661,0.7525624010165296
207010,0.8506495387097579
180225,0.8827902285800828
198133,0.7817432709360568
206833,0.7795577624614437
150275,0.6265169312665199
194389,0.6986809246241064
105281,0.6251597453685553
150409,0.8308704839924875
150942,0.8433177850755774
256472,0.8017620841157591
256471,0.5334614310219429
150180,0.7269508256827879
206502,0.7527389180494295
150281,0.7421606845517887
150775,0.7885134449223713
150413,0.742002867650476
150282,0.7887482688377886
151133,0.791735814630666
151132,0.6797773684024463
151123,0.8210311050674763
150776,0.7878315762134082
194121,0.5526058398233802
206500,0.7588549997379687
150777,0.6988365336984854
194117,0.7515906500439612
194116,0.6829864615243001
176381,0.8720205411009674
259224,0.6409053791045806
259272,0.8019583313364896
194114,0.7563602741684851
150771,0.7612245977523208
198220,0.8110345459007844
105435,0.6997557564105228
150181,0.8147487203072156
150767,0.8452181211828961
101856,0.7377801904678578
176400,0.8059370767343371
194080,0.4725913485647922
135900,0.74567962133377
150388,0.8004273684398675
256343,0.8082131779023184
150390,0.71769006996867
198225,0.8548626675184173
102132,0.6800829906309211
256365,0.23604451678533697
151088,0.7519938235332525
150393,0.6152034502638307
151130,0.770545908276745
176610,0.6360250737664825
150278,0.8077094658493447
151089,0.739300247021583
256204,0.8585005086360179
176361,0.6722322954041225
101703,0.8226325684024297
101701,0.8111778606853508
179998,0.7599961953868323
183367,0.5634963726678246
176214,0.6913674398666615
174546,0.7583341943316576
174529,0.721717307418521
102007,0.7529224335021549
102080,0.8052595485315741
176215,0.7276281587914024
183328,0.7267994665958352
259098,0.8978757702703821
102004,0.753281402776617
101695,0.8497798828748073
101986,0.8172045156917342
102134,0.9690328716618303
102028,0.6450366641854586
174527,0.8541004996308675
101985,0.8391888139979504
102075,0.5361792009134511
259171,0.7280471254678268
174477,0.8149118462606365
174483,0.7091462768310608
101705,0.9275519021128685
101654,0.6853223148452893
101704,0.9054321471824468
259169,0.8441660029385465
259167,0.865489980629571
174492,0.6437554981624206
176242,0.44305709820394396
176240,0.2871302032940607
102030,0.7464775366562503
176216,0.8200350181505615
102029,0.6090519640810426
259196,0.6873660592326628
174467,0.8676118028453147
259198,0.7662421265803705
101969,0.9084869816285477
101658,0.5667495075506812
102057,0.7868050457710634
101601,0.49385463872415564
176246,0.6682600547730967
101761,0.8551448926102385
101762,0.8073670709555015
101697,0.6645485928545989
135200,0.7887930406813531
258922,0.742161291654915
101708,0.7514537703694945
194434,0.6351593212501075
101796,0.6999122113260616
194371,0.8961888700664251
259259,0.8133118714379526
174774,0.8835995456831968
174773,0.5661272064023102
194352,0.8098663977388268
221243,0.8140847276215372
256205,0.6059993701624599
194350,0.7906934984706758
258995,0.7908397869386558
105576,0.8345873365552706
174741,0.8528426069000203
259288,0.7873446698968891
176171,0.8835311479393498
176170,0.8924598626492178
174405,0.7197578192085945
139451,0.8127353226867813
256203,0.8265477281589394
174400,0.570742018516232
102112,0.788042335244016
256209,0.7529161859157368
174792,0.7428336898488076
194376,0.8252305463953131
193976,0.7440011040158186
194039,0.7192377811229863
198156,0.6121889735413184
174845,0.7432494496834058
174844,0.683431623560587
174843,0.8578894838281661
194035,0.8417666250695603
174840,0.6108150719478597
194034,0.8913180549173773
258869,0.48275367710379874
174708,0.789119395994241
174833,0.9014398661403372
194410,0.8368975324009444
198204,0.757190590087891
175271,0.5647615536346783
174820,0.9001862246334501
258871,0.6461479946838377
194171,0.7220546084568289
258961,0.8914890149904025
193983,0.822811565324594
259261,0.7687403313663257
194026,0.7016750564130616
259096,0.8569745130411422
174707,0.7184718069436815
102110,0.4600427875261766
193924,0.5824607189921792
101937,0.8533968482215248
194244,0.7582827380377176
194243,0.8048242319447723
101938,0.8745921533660677
174604,0.7730456164965097
174603,0.863914825005926
174602,0.7651683681835355
101939,0.6665628972524472
174566,0.6830866891227362
176210,0.8743612131465163
174561,0.6882835616341629
174560,0.4412969772881654
174559,0.7234778920014309
194216,0.7823235725400702
101942,0.7333543265330411
101943,0.7529224335021549
101966,0.8556347567709409
101967,0.6655558045103034
258872,0.6520487678175517
174622,0.8070558941583639
138898,0.8298919458451594
174624,0.8573870856421647
176285,0.7608209725881768
176283,0.6812525832344285
259032,0.764603569739548
256201,0.8224531417442117
194302,0.8266856282602022
259034,0.8676695862545604
259036,0.7920882315846761
259038,0.8917689077339105
174666,0.6126734051267928
102111,0.6838086666251995
139166,0.7470133466156226
176166,0.8410191959085199
193931,0.7267391581445832
174642,0.7255646317165468
193930,0.8584541153178653
137951,0.7086758267417256
176165,0.7495506813051392
137967,0.7084303522255936
174626,0.8184642825299906
256196,0.7699371793180937
174661,0.8342499652700894
259320,0.8995860362131199
256499,0.7748796922265732
150890,0.7824012866191562
220955,0.9065973436394724
150778,0.8404705631675082
150627,0.7927582859696044
150629,0.7072135842146047
150632,0.577901727005892
266924,0.7873464221632877
256354,0.4552364258140914
150941,0.7327242964832161
253814,0.5049104679090061
220935,0.915454499038719
150948,0.7069673930439203
256307,0.49832692651646676
256308,0.8386214245446799
176611,0.7719073935343681
150269,0.8467641366196815
176609,0.6343460245425474
176603,0.8972941198874734
176562,0.8466579223707055
220912,0.7103967035235036
220911,0.7737702455656664
176559,0.7985756227645723
151185,0.7297590639039511
176540,0.49922104395324346
176539,0.8307991552379074
176517,0.8194743401645539
176516,0.49008387166500417
176504,0.8923704331198979
176502,0.6936964338423374
256475,0.8059145211816805
206650,0.8259162880248553
176607,0.8269954427885216
150284,0.8122413072468156
150287,0.782299056507946
150610,0.7983588666468027
151371,0.8738412530996283
256296,0.7772600349756764
206603,0.820807449819601
150537,0.9009527338416227
150536,0.8404028384222443
150523,0.9050898330139172
207038,0.7525118385358123
150827,0.781380531091909
150828,0.6517290328060897
150830,0.8637284609231
267240,0.5957821303810882
150421,0.775043630084926
150417,0.7554201009404561
150416,0.8191782672074078
150414,0.5829129287266478
267223,0.598749007289373
150401,0.5142940019363283
151377,0.9426368706196676
220945,0.7891165109201375
151240,0.35632502683891787
151238,0.5889944712461826
267192,0.7382975726061747
150386,0.6105635180219453
151192,0.6561145987896062
150893,0.7670602779285454
150398,0.6611778497997268
176326,0.6952099731283435
150888,0.8232761644507957
150885,0.8373661094681876
150400,0.6121037618995085
150876,0.8489012132810484
150892,0.8094911261623439
151131,0.6106447687021453
150780,0.897415526181969
150178,0.7886928992464134
151282,0.915497775454536
256409,0.8645185614852544
151193,0.7870992422339586
176327,0.7665647331751113
151093,0.8235281103591885
176414,0.7680135730239377
151044,0.765671786814788
180009,0.8289166392077041
151285,0.8641599335267687
256424,0.641357945014476
151288,0.6560101463679373
176383,0.5585268477218228
256489,0.7407464952618882
256490,0.9097690166920117
176362,0.6111450140620577
151046,0.6150273540198067
150721,0.8265908198060382
151124,0.8525658026758549
256400,0.8781714534760084
151091,0.8216250603462094
256516,0.689359551204084
176439,0.8310907780400092
176454,0.7795744247574262
256439,0.6907631499816704
256501,0.7942086193862388
151083,0.610833324607031
150184,0.7899171130569157
150182,0.8548767905781954
198179,0.7372320614219439
151241,0.8933022877096105
101916,0.724158312991133
256210,0.5945255198046178
101917,0.4265586184258101
194328,0.6578556510016743
151236,0.7767311195954322
259251,0.9006128785146361
150833,0.7531460625777388
198309,0.7426945426548169
150425,0.7680986531454604
176172,0.8861471770873235
253785,0.7052907708590697
150835,0.7404865486322612
176330,0.6743143348512094
176252,0.7123086015046051
150834,0.7560170261627762
151375,0.726674478374441
174776,0.7739180241732808
259257,0.8095550621108901
150392,0.769318991106505
174406,0.7319011231087271
150396,0.7782099021551399
256281,0.7532343394214589
150379,0.7871862416505623
256411,0.7724335127236959
176247,0.8888867422724444
174408,0.45897797017382946
101858,0.7228445641784498
101872,0.7827156563161182
259276,0.8965215349113164
150832,0.8443831255161713
194306,0.5559029341015902
101877,0.7684580764048689
150406,0.7820199727161781
150408,0.8528340059683432
151194,0.7183637967852985
101897,0.749809555841451
150410,0.08117399011304344
256399,0.7283764880971051
101876,0.7737246168474057
253836,0.8754171702189507
151045,0.818367969188837
194390,0.8785483223763476
151043,0.8434563956369703
256502,0.7117493117868563
194124,0.8625672315627605
102078,0.8479126893522227
194028,0.8387278991823873
194123,0.8151030638130606
194120,0.8772691180505015
151362,0.8296160217544889
194041,0.40041803218075633
102113,0.7956342400074702
194118,0.7317905047780856
194042,0.4502479126728771
176288,0.8775668197477579
194463,0.702812796445176
194084,0.8362485220229205
194085,0.627990387606883
259124,0.5198516302172682
194087,0.8662941674661098
220960,0.6714400898622884
194436,0.9476379669627399
150781,0.749633551710985
194433,0.9000504192164396
194125,0.7624983463897351
194372,0.8861536544672187
193981,0.8419676665301281
102031,0.7053091420887146
101965,0.7500720386976815
150825,0.5436822490648314
198058,0.5579925416981363
150820,0.9048719272589842
101970,0.7512184544479946
174570,0.7602458861343767
101972,0.8595874306253278
258877,0.4912526709474655
194346,0.8538697104504199
105379,0.919489828063396
253953,0.785081339017874
174564,0.8052437581602438
150768,0.627183900513457
256279,0.8214729691796954
101988,0.7858039175101504
193926,0.6881020818719229
150530,0.7786316838395613
193932,0.5225325616071252
102006,0.8691767602950031
102008,0.7706393466994089
193933,0.8833293173063336
102010,0.9366753995534354
150533,0.35369739525376537
256234,0.5679829131755895
256235,0.7806845831504454
174569,0.8153834081834436
138052,0.814126391776908
259298,0.753298426158677
256390,0.7075315097749312
150720,0.6323689765658279
176563,0.5670646270873404
176564,0.7469368425320123
174722,0.7814602398437884
198162,0.7695342459883681
151000,0.8789195688792943
151001,0.5835388885515347
151002,0.5635549537602359
256256,0.7063504661133772
101649,0.9457193967334904
150644,0.785440500047816
101655,0.5386084832023726
150946,0.8617461175884218
101659,0.5477377652726392
150640,0.9012200556238401
258986,0.9045110536508719
101662,0.7819903393598038
101663,0.8164648767865459
150638,0.8729033212748369
101665,0.7305504442658932
176561,0.8547966466895142
174448,0.6978998692217657
176560,0.6779706952229089
198403,0.8393584692592887
176458,0.6463482016446
151135,0.5713616477041487
197959,0.508712189447492
101598,0.8690279059648781
176219,0.9392468931393297
176217,0.8626516782305976
220952,0.8841337066168474
176497,0.6906435280250399
176501,0.8250471524853646
101604,0.7627524935668033
176503,0.5587962587736445
101610,0.8026182688520623
151191,0.8291283006823472
101612,0.7449040215780652
197909,0.5453688161473771
101615,0.8824516210398627
101616,0.8850911903259066
176518,0.7370751446632718
176537,0.45637637459763447
206907,0.7578812385315898
176417,0.7025772420742719
150998,0.6153870319532249
194194,0.8657203352679521
220936,0.7745727626852741
174449,0.7916024973213894
101711,0.7054279680555202
174470,0.7066356090525439
101714,0.8812469335611617
206688,0.6515359908418356
174484,0.7406270495063496
151092,0.749633551710985
267067,0.8114731245597772
174487,0.8714780398106116
174490,0.8983047595338209
174808,0.8017117285110118
101758,0.8216218099277695
101766,0.8730417178471621
194245,0.9000113008372994
174795,0.5960089749900591
174794,0.8994212609830391
150289,0.8965818305496918
151378,0.7694283872839022
150615,0.8128434592716275
259088,0.7759764395150053
259300,0.7042798958549087
194235,0.7666244890645448
150187,0.8238963508488165
101713,0.4317534456437077
206931,0.8594787114593293
183426,0.6785568294917758
174710,0.8076590153948247
256344,0.702587786777971
101707,0.7857909953255238
174451,0.5072375417858922
260365,0.7257499089462895
256236,0.6212252876107454
174711,0.6910437459923102
174627,0.8732404312603538
258931,0.5966933286371566
151095,0.8333472335318886
194286,0.7119510035321444
194130,0.8795795282234864
180460,0.5949077194978666
105565,0.6344454418498667
256290,0.8228398175440271
176337,0.7429710842676249
151197,0.7718373621466856
105271,0.7503764386040643
151196,0.6513181888116175
259028,0.6164392317078898
151379,0.9052119457075319
259040,0.835469265570258
174669,0.8403426991915287
151384,0.9142879172855738
150547,0.917676179903623
150635,0.45174443703762096
256214,0.8559224907827375
176335,0.7962944807079768
151195,0.8134671294663015
174668,0.8012652534478727
194090,0.9004344077464485
151370,0.7415191364254194
151380,0.5315806693280929
150646,0.8017652152124962
194135,0.7936011705780545
151381,0.7137915089363065
256282,0.6986743777248643
194134,0.7843044873101901
150718,0.674244296808965
259090,0.8958002849905371
150643,0.8453420294092754
176162,0.16678838883470773
206992,0.843329089683058
176333,0.747502867143306
176173,0.8470335740181414
194132,0.7224203522769507
150625,0.664288470545005
174645,0.8690624366567289
176175,0.6905599021236547
194131,0.7870856256443787
253666,0.8574374801167164
151382,0.8409187192173191
194129,0.7049328929985956
194137,0.3600656111729572
256280,0.5498556940111591
150727,0.6250679258272405
194174,0.8171189243412585
206909,0.8932758515136353
259047,0.5484799815814716
194088,0.7045960270801003
174439,0.7995220026065734
176515,0.7126130602339114
176521,0.6133343565703935
176538,0.6560447373964597
176541,0.8760034009754686
176542,0.6776045647343865
176566,0.4983862248977179
176568,0.4219531944610047
176613,0.583145122842975
256309,0.8534268017177995
220947,0.6898625597120042
176633,0.8142839560828782
176634,0.6291361048553041
176636,0.7479487469179368
256327,0.41259727814233543
256329,0.8056344557299908
256330,0.8249184063554201
174450,0.7782524140303044
266991,0.7669700008971013
267018,0.8299136023793846
174452,0.5132904063162782
176479,0.7978368973099883
174453,0.8076995135817533
176218,0.7713212146902512
220948,0.7320679195351204
151291,0.7682333702249813
197927,0.7569779155659695
139368,0.7745442872959879
174413,0.4991958346014745
176250,0.8762914524324885
174410,0.5163094734454902
253851,0.7248699284380358
174407,0.7669861496695162
256326,0.7856204929011017
150175,0.6573098166606898
174401,0.8730459242981339
150186,0.7518658635534297
150189,0.7857072491151037
150190,0.800677810492598
150191,0.7990417480163273
176363,0.6036507350543195
176386,0.8563393099164698
205683,0.7220754972274911
176403,0.7972381808101776
176459,0.537243371307678
176460,0.7705930555061778
174388,0.6289936472687474
194089,0.42981176912557606
180442,0.6809029492952666
174489,0.7252891708829631
220956,0.7142284169936792
253908,0.8722749526119782
174605,0.4094296379409133
220959,0.7990431617917667
150528,0.7332027026511372
259200,0.871609358319129
193982,0.811857646800066
193986,0.816329004120946
193987,0.7390347289758332
193988,0.7615547707433704
174628,0.5037770564183757
259181,0.758456704007716
174629,0.514966427996084
194038,0.7474573065429286
259150,0.8347120729133696
176287,0.6700122819287483
194045,0.6900293678282479
194049,0.8976107590649025
207013,0.664516884238195
256207,0.829859402907447
176289,0.6862012034501443
150434,0.7723891530633863
174485,0.6564390236047541
206610,0.8660919526422098
150419,0.5859045836594041
174491,0.6923934566795167
174496,0.5832353686964489
150274,0.46055762377215337
259322,0.6497963606642603
151245,0.8265343068621741
150292,0.8770804922705319
150293,0.6037901366388209
150297,0.46338182353005136
259306,0.7968012067348805
259304,0.7389087526402105
180424,0.6115842531130355
151242,0.5790758677046459
220940,0.5937016066383379
105475,0.5866242468254942
174531,0.665379826881815
267205,0.8764680537653108
150399,0.6976037634224685
174558,0.6774562325875717
150411,0.873244500960612
267226,0.8570000439333451
150418,0.7855706444844414
150429,0.28567345926299986
150728,0.8506410353797866
151292,0.7401208929702657
138532,0.4337155027246329
151140,0.7261211584084066
138892,0.49304871342225326
150937,0.6777589075396822
102034,0.8063856531415436
102033,0.7643832169683351
102032,0.742431774973976
102026,0.6900798325761981
102074,0.73582983033114
102024,0.7285838531471697
101992,0.6754246221104672
174757,0.5869812634048288
101611,0.7928258671563227
101613,0.8654681648995072
101614,0.8670697097210118
256237,0.2421191784438579
101618,0.594312176246539
101607,0.5816204204166793
256476,0.7812967234682436
151139,0.8276307332478435
151137,0.8952872618989152
256426,0.7500048541992839
258963,0.7637116026283266
256427,0.7348184879032554
194329,0.7984112636440367
256440,0.7194541525163695
194391,0.7815184090669299
194392,0.8463236133942671
194409,0.7304014924137084
258933,0.8702554918183069
256369,0.6592483775047657
194412,0.832057122099197
194432,0.8293568783019059
256368,0.8692030091972385
256367,0.6995931128406883
150783,0.7028581437373426
194458,0.6309230893286053
151136,0.8627375083883178
174847,0.8415916002930591
101620,0.8045481861739421
258878,0.8910826092667994
150831,0.5722625190289646
174791,0.8271599958725654
101768,0.6602855737446762
150949,0.821098623618485
101767,0.7959318938579715
101765,0.7027094592895394
174796,0.6087992197271538
101749,0.6154655085858443
174822,0.7383962616299606
174821,0.867532663863031
101721,0.7324024445766574
101719,0.9135603896377262
101718,0.7508371145015946
206508,0.7312101779955651
206503,0.7087626441413543
101702,0.7798539790622971
101666,0.7671400009861917
179981,0.8102256827751734
101794,0.6556889411139751
194304,0.5933224842313909
180121,0.844625154404206
101651,0.9002778837441195
150837,0.8512091209254331
150838,0.7690918099572002
150839,0.7433630290569081
102138,0.6140440126227956
101918,0.8646761293429319
174771,0.7212430974751025
174775,0.8687064697172946
101893,0.7874930688018767
101878,0.8418174994518718
101855,0.9620797728995043
198324,0.8045271512493744
101833,0.6443139232361907
150894,0.7385798056467066
101828,0.5794391618183097
220925,0.8776694007558704
183528,0.9187337119185462
101803,0.7794104574792435
101797,0.9213673608177949
194664,0.5230323913034127
150939,0.7699740844848942
258996,0.7307814683877951
256521,0.7284845020426388
206812,0.8397964660461948
151094,0.8646542390324193
151049,0.9536355407549189
258990,0.6069342434318113
256505,0.6663064874510811
151004,0.7560348648091718
194280,0.9003746023020252
256423,0.7894149220560958
174719,0.7269907656943886
206738,0.6583822879106298
256504,0.7931028855583062
256520,0.4400401496493884
194287,0.9079142841336385
194195,0.5339529799971343
151082,0.6601315325249655
194303,0.7300056165993065
102135,0.9166602095819463
102136,0.6807080661533378
256407,0.708253994874769
256518,0.6711654937744205
101622,0.664501442579852
102129,0.6152167703649917
206757,0.6002331883437453
150895,0.8858515841807919
151385,0.8268624177534389
258865,0.8490525987113092
176565,0.7959934949841814
150896,0.8139542414277836
150897,0.7492376963066435
174667,0.6546145239273308
258856,0.77412962185847
101831,0.8671046057924474
101882,0.5684685144481952
101626,0.7693872720325016
259263,0.6759505128270887
101860,0.7493135116794972
150889,0.8502234394969735
258993,0.5763000485986565
150842,0.8355477595061109
150389,0.7106107000275625
174670,0.8051912655267401
101623,0.7250115525263862
101898,0.4393659957481853
174842,0.8010554952827382
259247,0.9107693180068487
150426,0.8177991383969616
101617,0.6193781066172903
101973,0.8146789361082323
176520,0.9574185351662937
259228,0.8971753655884063
150647,0.6460080559601887
176522,0.7962955299275742
176536,0.7236166333263483
256283,0.8845910615261603
101619,0.7068944770998952
150442,0.8264942802933131
150439,0.7890693132027766
151006,0.7137091905637462
150841,0.7608235621493096
150436,0.7367347865914514
174574,0.6273022613304663
174573,0.28527684045330515
174571,0.9621465669510811
194867,0.7379115445599206
101971,0.8486597094669501
101621,0.8451858671571247
101946,0.8604939098142795
150433,0.7231970055430004
176543,0.8302800392095937
101627,0.7547107852488327
150428,0.8573054135780384
150660,0.8191813527857066
198288,0.8301753315496608
150898,0.7877142063265412
151097,0.7238529542742341
174836,0.7992968724381431
174498,0.6539425094418603
174415,0.5451882754646437
174494,0.7364253563370374
151330,0.6300587535289786
174823,0.8929289614959306
174692,0.704727355982957
256507,0.8028981959525299
174416,0.7298730583345091
101724,0.8344923079007329
101722,0.7515164836615478
174709,0.5922046909554216
150731,0.8443969271071513
105555,0.7792021009408223
174690,0.859912859769323
174480,0.7601428314604985
206506,0.8002422959997387
256450,0.6480351613038676
174456,0.5522678474681072
174455,0.7524191386974681
101709,0.47974217268556485
102139,0.7911472877149858
101668,0.8502505707756352
102137,0.7147874482777112
150203,0.776066957964348
150200,0.6878394091454733
150198,0.552873052737281
150197,0.8072754237354486
183520,0.6291630851529413
101712,0.7146932553730518
150899,0.8715460717432886
176614,0.8568803785467919
174414,0.703167468801502
151239,0.3265763821117383
176606,0.6367763650563093
220943,0.7167066952420394
151243,0.8551717397720056
174606,0.5770269419274082
176612,0.6134831667016079
150311,0.8327964823840702
150952,0.8325440417185124
101806,0.8862628220960888
174712,0.6319545010617943
150307,0.7384059922481281
259302,0.6604344398053364
101802,0.7266567138574783
